Tid;Lufttemperatur(°C)
2017-02-10 06:15;    -6,390
2017-02-10 06:30;    -7,030
2017-02-10 06:45;    -7,040
2017-02-10 07:00;    -6,770
2017-02-10 07:15;    -7,430
2017-02-10 07:30;    -7,800
2017-02-10 07:45;    -8,130
2017-02-10 08:00;    -7,600
2017-02-10 08:15;    -7,370
2017-02-10 08:30;    -7,580
2017-02-10 08:45;    -7,470
2017-02-10 09:00;    -6,750
2017-02-10 09:15;    -6,620
2017-02-10 09:30;    -6,640
2017-02-10 09:45;    -6,460
2017-02-10 10:00;    -6,130
2017-02-10 10:15;    -6,260
2017-02-10 10:30;    -6,040
2017-02-10 10:45;    -5,430
2017-02-10 11:00;    -5,800
2017-02-10 11:15;    -4,670
2017-02-10 11:30;    -4,610
2017-02-10 11:45;    -4,180
2017-02-10 12:00;    -3,960
2017-02-10 12:15;    -3,750
2017-02-10 12:30;    -3,970
2017-02-10 12:45;    -4,030
2017-02-10 13:00;    -3,660
2017-02-10 13:15;    -3,480
2017-02-10 13:30;    -4,020
2017-02-10 13:45;    -4,030
2017-02-10 14:00;    -3,580
2017-02-10 14:15;    -3,370
2017-02-10 14:30;    -3,740
2017-02-10 14:45;    -4,470
2017-02-10 15:00;    -3,900
2017-02-10 15:15;    -4,450
2017-02-10 15:30;    -4,370
2017-02-10 15:45;    -5,400
2017-02-10 16:00;    -5,410
2017-02-10 16:15;    -5,460
2017-02-10 16:30;    -5,140
2017-02-10 16:45;    -5,220
2017-02-10 17:00;    -5,550
2017-02-10 17:15;    -5,660
2017-02-10 17:30;    -5,930
2017-02-10 17:45;    -6,070
2017-02-10 18:00;    -5,890
2017-02-10 18:15;    -4,940
2017-02-10 18:30;    -5,260
2017-02-10 18:45;    -4,780
2017-02-10 19:00;    -4,260
2017-02-10 19:15;    -4,120
2017-02-10 19:30;    -3,660
2017-02-10 19:45;    -4,650
2017-02-10 20:00;    -5,360
2017-02-10 20:15;    -4,870
2017-02-10 20:30;    -5,590
2017-02-10 20:45;    -5,990
2017-02-10 21:00;    -5,970
2017-02-10 21:15;    -6,240
2017-02-10 21:30;    -6,710
2017-02-10 21:45;    -7,730
2017-02-10 22:00;    -8,020
2017-02-10 22:15;    -6,510
2017-02-10 22:30;    -6,870
2017-02-10 22:45;    -7,310
2017-02-10 23:00;    -6,950
2017-02-10 23:15;    -7,230
2017-02-10 23:30;    -8,210
2017-02-10 23:45;    -7,310
2017-02-11 00:00;    -6,560
2017-02-11 00:15;    -6,180
2017-02-11 00:30;    -8,020
2017-02-11 00:45;    -6,870
2017-02-11 01:00;    -6,640
2017-02-11 01:15;    -6,540
2017-02-11 01:30;    -6,040
2017-02-11 01:45;    -5,360
2017-02-11 02:00;    -5,930
2017-02-11 02:15;    -5,240
2017-02-11 02:30;    -5,880
2017-02-11 02:45;    -5,510
2017-02-11 03:00;    -6,040
2017-02-11 03:15;    -6,280
2017-02-11 03:30;    -6,410
2017-02-11 03:45;    -6,960
2017-02-11 04:00;    -7,800
2017-02-11 04:15;    -7,150
2017-02-11 04:30;    -8,570
2017-02-11 04:45;    -8,490
2017-02-11 05:00;    -8,000
2017-02-11 05:15;    -8,170
2017-02-11 05:30;    -8,590
2017-02-11 05:45;    -8,460
2017-02-11 06:00;    -8,220
2017-02-11 06:15;    -8,490
2017-02-11 06:30;    -8,880
2017-02-11 06:45;    -8,630
2017-02-11 07:00;    -9,020
2017-02-11 07:15;    -9,040
2017-02-11 07:30;    -9,120
2017-02-11 07:45;    -9,490
2017-02-11 08:00;    -8,630
2017-02-11 08:15;    -8,630
2017-02-11 08:30;    -9,420
2017-02-11 08:45;    -9,260
2017-02-11 09:00;    -8,630
2017-02-11 09:15;    -8,340
2017-02-11 09:30;    -8,270
2017-02-11 09:45;    -8,340
2017-02-11 10:00;    -7,540
2017-02-11 10:15;    -7,470
2017-02-11 10:30;    -8,060
2017-02-11 10:45;    -7,940
2017-02-11 11:00;    -7,170
2017-02-11 11:15;    -5,650
2017-02-11 11:30;    -5,930
2017-02-11 11:45;    -4,760
2017-02-11 12:00;    -5,320
2017-02-11 12:15;    -4,860
2017-02-11 12:30;    -2,120
2017-02-11 12:45;    -1,530
2017-02-11 13:00;    -3,700
2017-02-11 13:15;    -0,080
2017-02-11 13:30;    -3,070
2017-02-11 13:45;    -2,280
2017-02-11 14:00;    -2,240
2017-02-11 14:15;    -2,700
2017-02-11 14:30;    -5,470
2017-02-11 14:45;    -6,360
2017-02-11 15:00;    -6,660
2017-02-11 15:15;    -6,810
2017-02-11 15:30;    -6,990
2017-02-11 15:45;    -6,810
2017-02-11 16:00;    -7,190
2017-02-11 16:15;    -7,640
2017-02-11 16:30;    -7,940
2017-02-11 16:45;    -7,740
2017-02-11 17:00;    -8,060
2017-02-11 17:15;    -7,710
2017-02-11 17:30;    -9,220
2017-02-11 17:45;    -8,250
2017-02-11 18:00;    -9,590
2017-02-11 18:15;    -9,320
2017-02-11 18:30;    -8,850
2017-02-11 18:45;    -9,370
2017-02-11 19:00;   -10,160
2017-02-11 19:15;   -10,790
2017-02-11 19:30;    -9,280
2017-02-11 19:45;    -9,300
2017-02-11 20:00;    -7,800
2017-02-11 20:15;   -11,250
2017-02-11 20:30;    -9,950
2017-02-11 20:45;    -8,900
2017-02-11 21:00;    -9,060
2017-02-11 21:15;   -10,380
2017-02-11 21:30;   -10,990
2017-02-11 21:45;   -10,200
2017-02-11 22:00;   -10,510
2017-02-11 22:15;    -9,970
2017-02-11 22:30;    -8,250
2017-02-11 22:45;   -10,360
2017-02-11 23:00;   -10,220
2017-02-11 23:15;   -11,270
2017-02-11 23:30;   -10,400
2017-02-11 23:45;   -10,910
2017-02-12 00:00;    -9,590
2017-02-12 00:15;    -9,340
2017-02-12 00:30;   -10,460
2017-02-12 00:45;   -11,310
2017-02-12 01:00;   -11,460
2017-02-12 01:15;   -11,720
2017-02-12 01:30;   -10,770
2017-02-12 01:45;   -11,550
2017-02-12 02:00;    -9,440
2017-02-12 02:15;   -11,110
2017-02-12 02:30;   -11,910
2017-02-12 02:45;    -9,550
2017-02-12 03:00;    -9,350
2017-02-12 03:15;   -10,190
2017-02-12 03:30;   -10,260
2017-02-12 03:45;   -11,700
2017-02-12 04:00;   -10,260
2017-02-12 04:15;   -11,050
2017-02-12 04:30;   -11,960
2017-02-12 04:45;   -10,700
2017-02-12 05:00;   -10,620
2017-02-12 05:15;   -10,480
2017-02-12 05:30;   -11,180
2017-02-12 05:45;   -12,030
2017-02-12 06:00;    -9,280
2017-02-12 06:15;   -11,640
2017-02-12 06:30;   -11,210
2017-02-12 06:45;   -10,030
2017-02-12 07:00;   -11,210
2017-02-12 07:15;   -10,140
2017-02-12 07:30;   -11,380
2017-02-12 07:45;   -10,990
2017-02-12 08:00;   -11,500
2017-02-12 08:15;    -9,060
2017-02-12 08:30;   -10,240
2017-02-12 08:45;   -11,500
2017-02-12 09:00;   -11,050
2017-02-12 09:15;    -9,170
2017-02-12 09:30;   -10,440
2017-02-12 09:45;    -9,770
2017-02-12 10:00;    -8,210
2017-02-12 10:15;    -9,560
2017-02-12 10:30;    -9,870
2017-02-12 10:45;    -9,170
2017-02-12 11:00;    -4,980
2017-02-12 11:15;    -5,630
2017-02-12 11:30;    -5,230
2017-02-12 11:45;    -2,750
2017-02-12 12:00;    -4,880
2017-02-12 12:15;    -4,390
2017-02-12 12:30;    -2,490
2017-02-12 12:45;    -4,230
2017-02-12 13:00;    -3,700
2017-02-12 13:15;    -3,740
2017-02-12 13:30;    -4,140
2017-02-12 13:45;    -3,840
2017-02-12 14:00;    -2,400
2017-02-12 14:15;    -3,740
2017-02-12 14:30;    -3,740
2017-02-12 14:45;    -3,300
2017-02-12 15:00;    -3,840
2017-02-12 15:15;    -5,820
2017-02-12 15:30;    -4,700
2017-02-12 15:45;    -4,550
2017-02-12 16:00;    -4,490
2017-02-12 16:15;    -5,990
2017-02-12 16:30;    -6,160
2017-02-12 16:45;    -5,300
2017-02-12 17:00;    -5,790
2017-02-12 17:15;    -6,440
2017-02-12 17:30;    -6,110
2017-02-12 17:45;    -5,970
2017-02-12 18:00;    -7,410
2017-02-12 18:15;    -6,760
2017-02-12 18:30;    -5,020
2017-02-12 18:45;    -5,040
2017-02-12 19:00;    -6,580
2017-02-12 19:15;    -6,320
2017-02-12 19:30;    -6,640
2017-02-12 19:45;    -7,030
2017-02-12 20:00;    -6,510
2017-02-12 20:15;    -5,870
2017-02-12 20:30;    -6,500
2017-02-12 20:45;    -5,140
2017-02-12 21:00;    -5,610
2017-02-12 21:15;    -5,750
2017-02-12 21:30;    -4,260
2017-02-12 21:45;    -4,190
2017-02-12 22:00;    -5,410
2017-02-12 22:15;    -5,100
2017-02-12 22:30;    -4,310
2017-02-12 22:45;    -4,570
2017-02-12 23:00;    -5,350
2017-02-12 23:15;    -5,670
2017-02-12 23:30;    -5,810
2017-02-12 23:45;    -5,020
2017-02-13 00:00;    -4,220
2017-02-13 00:15;    -6,540
2017-02-13 00:30;    -7,080
2017-02-13 00:45;    -6,930
2017-02-13 01:00;    -6,970
2017-02-13 01:15;    -7,680
2017-02-13 01:30;    -7,740
2017-02-13 01:45;    -6,470
2017-02-13 02:00;    -6,910
2017-02-13 02:15;    -6,190
2017-02-13 02:30;    -5,200
2017-02-13 02:45;    -6,870
2017-02-13 03:00;    -6,300
2017-02-13 03:15;    -5,570
2017-02-13 03:30;    -5,020
2017-02-13 03:45;    -3,780
2017-02-13 04:00;    -5,380
2017-02-13 04:15;    -6,000
2017-02-13 04:30;    -6,930
2017-02-13 04:45;    -5,600
2017-02-13 05:00;    -4,230
2017-02-13 05:15;    -5,910
2017-02-13 05:30;    -6,340
2017-02-13 05:45;    -6,810
2017-02-13 06:00;    -6,930
2017-02-13 06:15;    -7,390
2017-02-13 06:30;    -7,350
2017-02-13 06:45;    -6,040
2017-02-13 07:00;    -4,760
2017-02-13 07:15;    -5,620
2017-02-13 07:30;    -5,970
2017-02-13 07:45;    -6,350
2017-02-13 08:00;    -5,360
2017-02-13 08:15;    -6,620
2017-02-13 08:30;    -6,660
2017-02-13 08:45;    -6,780
2017-02-13 09:00;    -6,560
2017-02-13 09:15;    -5,710
2017-02-13 09:30;    -6,460
2017-02-13 09:45;    -6,660
2017-02-13 10:00;    -6,360
2017-02-13 10:15;    -6,420
2017-02-13 10:30;    -6,080
2017-02-13 10:45;    -5,450
2017-02-13 11:00;    -4,740
2017-02-13 11:15;    -4,030
2017-02-13 11:30;    -2,240
2017-02-13 11:45;    -3,150
2017-02-13 12:00;    -1,660
2017-02-13 12:15;    -2,110
2017-02-13 12:30;    -1,840
2017-02-13 12:45;    -2,060
2017-02-13 13:00;    -0,180
2017-02-13 13:15;    -2,030
2017-02-13 13:30;    -0,400
2017-02-13 13:45;    -1,450
2017-02-13 14:00;    -1,190
2017-02-13 14:15;    -0,520
2017-02-13 14:30;    -2,160
2017-02-13 14:45;    -3,760
2017-02-13 15:00;    -3,260
2017-02-13 15:15;    -3,660
2017-02-13 15:30;    -4,570
2017-02-13 15:45;    -4,860
2017-02-13 16:00;    -3,560
2017-02-13 16:15;    -4,720
2017-02-13 16:30;    -4,350
2017-02-13 16:45;    -4,410
2017-02-13 17:00;    -5,200
2017-02-13 17:15;    -5,260
2017-02-13 17:30;    -6,160
2017-02-13 17:45;    -5,260
2017-02-13 18:00;    -6,620
2017-02-13 18:15;    -5,950
2017-02-13 18:30;    -5,630
2017-02-13 18:45;    -6,280
2017-02-13 19:00;    -7,720
2017-02-13 19:15;    -7,110
2017-02-13 19:30;    -7,600
2017-02-13 19:45;    -7,580
2017-02-13 20:00;    -6,850
2017-02-13 20:15;    -5,490
2017-02-13 20:30;    -6,500
2017-02-13 20:45;    -6,500
2017-02-13 21:00;    -6,550
2017-02-13 21:15;    -6,540
2017-02-13 21:30;    -8,320
2017-02-13 21:45;    -7,750
2017-02-13 22:00;    -6,700
2017-02-13 22:15;    -8,510
2017-02-13 22:30;    -8,370
2017-02-13 22:45;    -8,070
2017-02-13 23:00;    -7,170
2017-02-13 23:15;    -8,420
2017-02-13 23:30;    -8,720
2017-02-13 23:45;    -8,090
2017-02-14 00:00;    -9,220
2017-02-14 00:15;    -7,410
2017-02-14 00:30;    -9,240
2017-02-14 00:45;    -8,450
2017-02-14 01:00;    -8,630
2017-02-14 01:15;    -8,550
2017-02-14 01:30;    -9,320
2017-02-14 01:45;    -7,940
2017-02-14 02:00;    -7,000
2017-02-14 02:15;    -7,290
2017-02-14 02:30;    -8,110
2017-02-14 02:45;    -9,200
2017-02-14 03:00;    -8,670
2017-02-14 03:15;    -7,880
2017-02-14 03:30;    -8,370
2017-02-14 03:45;    -9,420
2017-02-14 04:00;    -8,330
2017-02-14 04:15;    -8,490
2017-02-14 04:30;    -8,920
2017-02-14 04:45;    -9,320
2017-02-14 05:00;   -10,140
2017-02-14 05:15;    -8,020
2017-02-14 05:30;    -9,100
2017-02-14 05:45;    -8,890
2017-02-14 06:00;    -9,340
2017-02-14 06:15;    -9,310
2017-02-14 06:30;    -9,350
2017-02-14 06:45;    -9,320
2017-02-14 07:00;    -8,410
2017-02-14 07:15;   -10,220
2017-02-14 07:30;    -9,140
2017-02-14 07:45;    -9,280
2017-02-14 08:00;    -8,860
2017-02-14 08:15;    -9,000
2017-02-14 08:30;    -6,380
2017-02-14 08:45;    -8,590
2017-02-14 09:00;    -9,930
2017-02-14 09:15;    -7,630
2017-02-14 09:30;    -8,120
2017-02-14 09:45;    -7,670
2017-02-14 10:00;    -5,770
2017-02-14 10:15;    -8,430
2017-02-14 10:30;    -8,010
2017-02-14 10:45;    -5,320
2017-02-14 11:00;    -4,450
2017-02-14 11:15;    -2,860
2017-02-14 11:30;    -4,660
2017-02-14 11:45;    -1,430
2017-02-14 12:00;    -3,120
2017-02-14 12:15;    -0,220
2017-02-14 12:30;    -0,080
2017-02-14 12:45;    -1,520
2017-02-14 13:00;     1,990
2017-02-14 13:15;     1,170
2017-02-14 13:30;     1,590
2017-02-14 13:45;     2,010
2017-02-14 14:00;     0,900
2017-02-14 14:15;     0,840
2017-02-14 14:30;     0,210
2017-02-14 14:45;    -2,730
2017-02-14 15:00;    -2,860
2017-02-14 15:15;    -3,340
2017-02-14 15:30;    -4,580
2017-02-14 15:45;    -4,470
2017-02-14 16:00;    -3,490
2017-02-14 16:15;    -5,710
2017-02-14 16:30;    -4,190
2017-02-14 16:45;    -5,530
2017-02-14 17:00;    -6,650
2017-02-14 17:15;    -4,640
2017-02-14 17:30;    -4,010
2017-02-14 17:45;    -4,130
2017-02-14 18:00;    -5,280
2017-02-14 18:15;    -5,870
2017-02-14 18:30;    -4,800
2017-02-14 18:45;    -5,830
2017-02-14 19:00;    -6,100
2017-02-14 19:15;    -4,540
2017-02-14 19:30;    -7,550
2017-02-14 19:45;    -4,590
2017-02-14 20:00;    -5,450
2017-02-14 20:15;    -4,660
2017-02-14 20:30;    -6,520
2017-02-14 20:45;    -5,630
2017-02-14 21:00;    -7,210
2017-02-14 21:15;    -5,950
2017-02-14 21:30;    -3,220
2017-02-14 21:45;    -3,970
2017-02-14 22:00;    -4,820
2017-02-14 22:15;    -5,090
2017-02-14 22:30;    -5,130
2017-02-14 22:45;    -7,130
2017-02-14 23:00;    -4,220
2017-02-14 23:15;    -2,770
2017-02-14 23:30;    -4,810
2017-02-14 23:45;    -6,160
2017-02-15 00:00;    -6,200
2017-02-15 00:15;    -6,460
2017-02-15 00:30;    -6,790
2017-02-15 00:45;    -8,000
2017-02-15 01:00;    -8,410
2017-02-15 01:15;    -7,660
2017-02-15 01:30;    -6,070
2017-02-15 01:45;    -7,780
2017-02-15 02:00;    -8,290
2017-02-15 02:15;    -8,840
2017-02-15 02:30;    -8,690
2017-02-15 02:45;    -7,900
2017-02-15 03:00;    -8,010
2017-02-15 03:15;   -10,360
2017-02-15 03:30;    -9,220
2017-02-15 03:45;    -7,330
2017-02-15 04:00;    -8,750
2017-02-15 04:15;    -9,410
2017-02-15 04:30;    -9,060
2017-02-15 04:45;    -8,250
2017-02-15 05:00;    -9,300
2017-02-15 05:15;    -9,520
2017-02-15 05:30;    -9,890
2017-02-15 05:45;   -10,230
2017-02-15 06:00;    -9,400
2017-02-15 06:15;    -8,290
2017-02-15 06:30;    -8,840
2017-02-15 06:45;   -10,280
2017-02-15 07:00;   -10,890
2017-02-15 07:15;    -8,110
2017-02-15 07:30;    -9,380
2017-02-15 07:45;    -7,980
2017-02-15 08:00;    -8,210
2017-02-15 08:15;    -5,710
2017-02-15 08:30;    -9,100
2017-02-15 08:45;    -8,520
2017-02-15 09:00;    -8,110
2017-02-15 09:15;    -8,460
2017-02-15 09:30;    -7,840
2017-02-15 09:45;    -6,200
2017-02-15 10:00;    -5,380
2017-02-15 10:15;    -6,090
2017-02-15 10:30;    -6,300
2017-02-15 10:45;    -4,620
2017-02-15 11:00;    -2,630
2017-02-15 11:15;    -2,710
2017-02-15 11:30;    -3,220
2017-02-15 11:45;    -1,860
2017-02-15 12:00;    -1,450
2017-02-15 12:15;    -2,740
2017-02-15 12:30;    -1,430
2017-02-15 12:45;    -2,560
2017-02-15 13:00;    -1,940
2017-02-15 13:15;    -1,230
2017-02-15 13:30;    -1,620
2017-02-15 13:45;    -0,600
2017-02-15 14:00;    -0,600
2017-02-15 14:15;    -0,680
2017-02-15 14:30;    -0,620
2017-02-15 14:45;    -1,070
2017-02-15 15:00;     0,080
2017-02-15 15:15;    -0,510
2017-02-15 15:30;     0,130
2017-02-15 15:45;     0,580
2017-02-15 16:00;     0,390
2017-02-15 16:15;     0,570
2017-02-15 16:30;     0,430
2017-02-15 16:45;     0,230
2017-02-15 17:00;     0,460
2017-02-15 17:15;     0,390
2017-02-15 17:30;    -0,120
2017-02-15 17:45;    -0,160
2017-02-15 18:00;    -0,100
2017-02-15 18:15;     0,130
2017-02-15 18:30;     0,290
2017-02-15 18:45;    -0,120
2017-02-15 19:00;    -0,580
2017-02-15 19:15;    -0,480
2017-02-15 19:30;    -0,040
2017-02-15 19:45;    -0,160
2017-02-15 20:00;    -0,260
2017-02-15 20:15;    -0,160
2017-02-15 20:30;     0,080
2017-02-15 20:45;     0,390
2017-02-15 21:00;     0,170
2017-02-15 21:15;     0,100
2017-02-15 21:30;     0,190
2017-02-15 21:45;     0,290
2017-02-15 22:00;     0,130
2017-02-15 22:15;     0,100
2017-02-15 22:30;     0,170
2017-02-15 22:45;     0,300
2017-02-15 23:00;     0,150
2017-02-15 23:15;     0,150
2017-02-15 23:30;     0,020
2017-02-15 23:45;     0,230
2017-02-16 00:00;    -0,020
2017-02-16 00:15;     0,040
2017-02-16 00:30;     0,160
2017-02-16 00:45;     0,450
2017-02-16 01:00;     0,170
2017-02-16 01:15;     0,310
2017-02-16 01:30;     0,440
2017-02-16 01:45;     0,350
2017-02-16 02:00;     0,310
2017-02-16 02:15;     0,280
2017-02-16 02:30;     0,300
2017-02-16 02:45;     0,080
2017-02-16 03:00;    -0,040
2017-02-16 03:15;     0,110
2017-02-16 03:30;     0,080
2017-02-16 03:45;     0,190
2017-02-16 04:00;     0,250
2017-02-16 04:15;     0,290
2017-02-16 04:30;     0,350
2017-02-16 04:45;     0,130
2017-02-16 05:00;     0,200
2017-02-16 05:15;     0,230
2017-02-16 05:30;     0,440
2017-02-16 05:45;     0,160
2017-02-16 06:00;     0,250
2017-02-16 06:15;     0,250
2017-02-16 06:30;     0,530
2017-02-16 06:45;     0,330
2017-02-16 07:00;     0,350
2017-02-16 07:15;     0,430
2017-02-16 07:30;     0,860
2017-02-16 07:45;     0,890
2017-02-16 08:00;     0,630
2017-02-16 08:15;     0,620
